Name,Location,Unit,Search,Address,Postal Code,Latitude,Longitude,Link
Musa Ikan Bakar,East Coast Lagoon Food Village,,"Musa Ikan Bakar, Stall, Cuisine, Food, View Food, Recommend food, Grilled Fish",1220 East Coast Parkway Stall 51 Singapore 468960,468960,1.3071,103.935,https://www.halaltag.com/place/474
Penny University,Katong (Others),,"Penny University, Cafe, Cuisine, Western, Food, View Food, Recommend food, Waffles, Steak, Egg Benedict",402 East Coast Road  Singapore 428997,428997,1.3087,103.9121,https://www.halaltag.com/place/479
The Satayhood,Changi Village,#01-2035,"The Satayhood, , Cuisine, Food, View Food, Recommend food, Satay","5 Changi Village Road
   #01-2035 Singapore 500005",500005,1.3889,103.9868,https://www.halaltag.com/place/482
Rani Park Restaurant,Kallang Leisure Park,#01-36/37,"Rani Park Restaurant, Restaurant, Cuisine, Indian, Food, View Food, Recommend food",5 Stadium Walk  #01-36/37 Singapore 397693,397693,1.3022,103.8764,https://www.halaltag.com/place/483
Roti Mum,Causeway Point,#B1-K27,"Roti Mum, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Bun",1 Woodlands Square #B1-K27 Singapore 738099,738099,1.436,103.786,https://www.halaltag.com/place/484
Roti Mum,IMM Shopping Mall,#01-40,"Roti Mum, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Bun",2 Jurong East Street 21  #01-40 Singapore 609601,609601,1.3349,103.7468,https://www.halaltag.com/place/484
Roti Mum,Northpoint City,#B2-156,"Roti Mum, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Bun",930 Yishun Ave 2 #B2-156 Singapore 769098,769098,1.4296,103.836,https://www.halaltag.com/place/484
Roti Mum,Suntec City,#B1-K10,"Roti Mum, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Bun",3 Temasek Boulevard #B1-K10 Singapore 038983,38983,1.2951,103.8585,https://www.halaltag.com/place/484
Roti Mum,VivoCity,#B2-23B,"Roti Mum, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Bun",1 Harbourfront Walk #B2-23B Singapore 098585,98585,1.2642,103.8224,https://www.halaltag.com/place/484
Fong Seng Nasi Lemak,Clementi Road/ Pasir Panjang (Near NUS),,"Fong Seng Nasi Lemak, , Cuisine, Food, View Food, Recommend food, Nasi Lemak",22 Clementi Road  Singapore 129751,129751,1.293,103.7687,https://www.halaltag.com/place/485
Fong Seng Nasi Lemak,Pasir Panjang (Others),,"Fong Seng Nasi Lemak, , Cuisine, Food, View Food, Recommend food, Nasi Lemak",101 Pasir Panjang Road  Singapore 118527,118527,1.275,103.7948,https://www.halaltag.com/place/485
Bagus Foodcourt,Causeway Point,#07-03,"Bagus Foodcourt, Food Court, Cuisine, Chinese, Japanese, Korean, Malay, Thai, Food, View Food, Recommend food",1 Woodlands Square #07-03 Singapore 738099,738099,1.436,103.786,https://www.halaltag.com/place/508
Bagus Foodcourt,Greenridge Shopping Centre,#01-03,"Bagus Foodcourt, Food Court, Cuisine, Chinese, Japanese, Korean, Malay, Thai, Food, View Food, Recommend food",Blk 524A Jelapang Road #01-03 Singapore 671524,671524,1.3854,103.7662,https://www.halaltag.com/place/508
Bagus Foodcourt,HarbourFront Centre,#01-103,"Bagus Foodcourt, Food Court, Cuisine, Chinese, Japanese, Korean, Malay, Thai, Food, View Food, Recommend food",1 Martime Square #01-103 to 108 Singapore 099253,99253,1.2637,103.8199,https://www.halaltag.com/place/508
Bagus Foodcourt,Northpoint City,#02-101/102/103,"Bagus Foodcourt, Food Court, Cuisine, Chinese, Japanese, Korean, Malay, Thai, Food, View Food, Recommend food",930 Yishun Ave 2 #02-101/102/103 Singapore 769098,769098,1.4296,103.836,https://www.halaltag.com/place/508
Cantine Foodcourt,Jurong Point Shopping Mall,#B1-42/43/44/,"Cantine Foodcourt, Food Court, Cuisine, Chinese, Japanese, Korean, Malay, Thai, Food, View Food, Recommend food, Carrot Cake",1 Jurong West Central 2 #B1-42/43/44/ Singapore 648886,648886,1.3396,103.7067,https://www.halaltag.com/place/509
Cantine Foodcourt,Paya Lebar Square,#B1-51,"Cantine Foodcourt, Food Court, Cuisine, Chinese, Japanese, Korean, Malay, Thai, Food, View Food, Recommend food, Carrot Cake",60 Paya Lebar Road #B1-51 Singapore 409051,409051,1.3188,103.8926,https://www.halaltag.com/place/509
Lynn's Cakes & Coffee,Bukit Batok (Others),,"Lynn's Cakes & Coffee, Bakery/ Cake Shop, Cafe, Cuisine, Food, View Food, Recommend food, Cake","11 Eng Kong Terrace
  Singapore 598983",598983,1.3364,103.7685,https://www.halaltag.com/place/515
All Things Delicious,Arab Street/ Kampong Glam,#01-61,"All Things Delicious, Bakery/ Cake Shop, Cafe, Cuisine, Western, Food, View Food, Recommend food, Shakshuka",462 Crawford Lane  #01-61 Singapore 190462,190462,1.3046,103.8608,https://www.halaltag.com/place/516
All Things Delicious,Tanjong Pagar Centre,#B1-11,"All Things Delicious, Bakery/ Cake Shop, Cafe, Cuisine, Western, Food, View Food, Recommend food, Shakshuka",7 Wallich Street #B1-11 Singapore 078884,78884,1.2767,103.8452,https://www.halaltag.com/place/516
Royz Et Vous,Arab Street/ Kampong Glam,,"Royz Et Vous, Cafe, Restaurant, Cuisine, Western, Food, View Food, Recommend food, Pasta, Salad, Steak, Lamb Shank, Grilled Fish, Beef Ribs, Pasta",37 Sultan Gate  Singapore 198485,198485,1.3015,103.8606,https://www.halaltag.com/place/519
Royz Et Vous,Telok Ayer Shop Houses,#01-01,"Royz Et Vous, Cafe, Restaurant, Cuisine, Western, Food, View Food, Recommend food, Pasta, Salad, Steak, Lamb Shank, Grilled Fish, Beef Ribs, Pasta",137 Telok Ayer Street #01-01 Singapore 068602,68602,1.2808,103.848,https://www.halaltag.com/place/519
Studio Cafe Sg,Toa Payoh (Others),#01-131,"Studio Cafe Sg, Cafe, Cuisine, Food, View Food, Recommend food","Blk 47 Toa Payoh Lorong 6
 #01-131 Singapore 310047",310047,1.3369,103.854,https://www.halaltag.com/place/520
The Finest Tea Shop,Changi Village,#01-2060,"The Finest Tea Shop, Cafe, Cuisine, Food, View Food, Recommend food",4 Changi Village Road  #01-2060 Singapore 500004,500004,1.3891,103.9875,https://www.halaltag.com/place/521
Khan Saab Restaurant,Chai Chee (Others),#01-186,"Khan Saab Restaurant , Coffee Shop, Cuisine, Indian, Food, View Food, Recommend food, Briyani, Indian Rojak , Mee Goreng (Indian), Maggi Goreng, Tissue Prata, Thosai, Prata","55 Chai Chee Dr

  #01-186 Singapore 460055",460055,1.3268,103.919,https://www.halaltag.com/place/522
Khan Saab Restaurant,Chai Chee (Others),,"Khan Saab Restaurant , Coffee Shop, Cuisine, Indian, Food, View Food, Recommend food, Briyani, Indian Rojak , Mee Goreng (Indian), Maggi Goreng, Tissue Prata, Thosai, Prata",None,0,0,0,https://www.halaltag.com/place/522
Citrus by the Pool,Woodlands Swimming Pool Complex,,"Citrus by the Pool, Cafe, Chope, Restaurant, Cuisine, Thai, Western, Food, View Food, Recommend food, Burger, Pasta, Lamb Ribs, Ribs (Beef Ribs, Lamb Ribs), Salmon, Cake, Phad Thai, Basil Rice, Pineapple Fried Rice , Mango Salad, Thai Green Curry, Fried Fish",3 Woodlands Street 13   Singapore 738600,738600,1.4345,103.7794,https://www.halaltag.com/place/525
4 Fingers Crispy Chicken,Bedok (Others),#01-1316,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",56 New Upper Changi Road #01-1316 Singapore 461056,461056,1.325,103.9411,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Causeway Point,#01-38/39,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",1 Woodlands Square #01-38/39 Singapore 738099,738099,1.436,103.786,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Changi Airport Terminal 3 (T3),#B2-02,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",65 Airport Boulevard #B2-02 Singapore 819663,819663,1.3553,103.9858,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Changi Airport Transit/Departure Lounge,,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",Lvl 3 (Transit Area) Singapore 819663,819663,1.3553,103.9858,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Jalan Kayu,,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",225 Jalan Kayu  Singapore 799449,799449,1.3959,103.8728,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,JEM,#01-15A,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",50 Jurong Gateway Road #01-15A  Singapore 608549,608549,1.3328,103.7433,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Junction 8 Shopping Centre,#01-32,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",9 Bishan Place #01-32 Singapore 579837,579837,1.3503,103.8486,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Jurong Point Shopping Mall,#03-34,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",1 Jurong West Central 2 #03-34 Singapore 648886,648886,1.3396,103.7067,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,King Albert Park Mall,#01-26,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",9 King Albert Park #01-26 Singapore 598332,598332,1.3368,103.7793,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Marina Square,,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",6 Raffles Bvld  Singapore 039594,39594,1.2913,103.8575,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Nee Soon East Community Club,#01-03,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",1 Yishun Ave 9 #01-03 Singapore 768893,768893,1.4309,103.8385,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Northshore Plaza,,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",407 Northshore Drive  Singapore 820407,820407,1.4168,103.902,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Orchard Gateway,#01-04/05,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",277 Orchard Road #01-04/05 Singapore 238858,238858,1.3005,103.8395,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Paya Lebar Square,,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",60 Paya Lebar Road  Singapore 409051,409051,1.3188,103.8926,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Plaza Singapura,#B1-07,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",68 Orchard Road #B1-07 Singapore 238839,238839,1.3008,103.8451,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Stars of Kovan,#01-29,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",988 Upper Serangoon Rd #01-29 Singapore 534733,534733,1.3615,103.8872,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Tampines 1,#01,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",10 Tampines Central 1 #01 Singapore 529536,529536,1.3543,103.9451,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Teck Whye (Others),#01-343,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",Blk 138 Teck Whye Lane #01-343 Singapore 680138,680138,1.3802,103.7524,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,The Venue Shoppes,#01-26,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",Blk 2 Tai Thong Crescent #01-26 Singapore 347836,347836,1.3288,103.8693,https://www.halaltag.com/place/526
4 Fingers Crispy Chicken,Tiong Bahru Plaza,#01-105,"4 Fingers Crispy Chicken, Fast Food, Cuisine, Korean, Food, View Food, Delivery, Recommend food, Fried Chicken, Chicken Wings, Fries, Fried Calamari, Fried Chicken, Burger",300 Tiong Bahru Road #01-105 Singapore 168731,168731,1.2861,103.8273,https://www.halaltag.com/place/526
Stuff'd,Alexandra Retail Centre (ARC),#01-11,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",460 Alexandra Road #01-11 Singapore 119963,119963,1.2737,103.8013,https://www.halaltag.com/place/528
Stuff'd,Bedok Mall,#B2-22,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",311 New Upper Changi Road #B2-22 Singapore 467360,467360,1.3248,103.9293,https://www.halaltag.com/place/528
Stuff'd,Bugis Junction,#B1-K07,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",200 Victoria Street #B1-K07 Singapore 188021,188021,1.2991,103.8554,https://www.halaltag.com/place/528
Stuff'd,Causeway Point,#B1-K17,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",1 Woodlands Square #B1-K17 Singapore 738099,738099,1.436,103.786,https://www.halaltag.com/place/528
Stuff'd,Changi City Point,#B1-20,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",5 Changi Business Park Central 1 #B1-20 Singapore 486038,486038,1.3341,103.9629,https://www.halaltag.com/place/528
Stuff'd,City Square Mall,#B1-K1,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",180 Kitchener Road #B1-K1 Singapore 208539,208539,1.3114,103.8566,https://www.halaltag.com/place/528
Stuff'd,Clementi Mall,#B1-K10,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",3155 Commonwealth Avenue West #B1-K10 Singapore 129588,129588,1.3152,103.7645,https://www.halaltag.com/place/528
Stuff'd,Clifford Centre,#B1-10,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",24 Raffles Place #B1-10 Singapore 048621,48621,1.2839,103.8521,https://www.halaltag.com/place/528
Stuff'd,Compass One,#B1-02/03,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",1 Sengkang Square #B1-02/03 Singapore 545078,545078,1.392,103.8951,https://www.halaltag.com/place/528
Stuff'd,Funan Mall,#B2-K03,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",107 North Bridge Road #B2-K03 Singapore 179105,179105,1.2913,103.85,https://www.halaltag.com/place/528
Stuff'd,Hillion Mall,#B2-40,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",17 Petir Road #B2-40 Singapore 678278,678278,1.3784,103.7631,https://www.halaltag.com/place/528
Stuff'd,Hougang Mall,#01-38,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",90 Hougang Avenue 10 #01-38 Singapore 538766,538766,1.3725,103.8938,https://www.halaltag.com/place/528
Stuff'd,JEM,#B1-K6,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",50 Jurong Gateway Road #B1-K6 Singapore 608549,608549,1.3328,103.7433,https://www.halaltag.com/place/528
Stuff'd,Jewel Changi Airport,#B2-256,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",78 Airport Boulevard #B2-256 Singapore 819666,819666,1.3601,103.9895,https://www.halaltag.com/place/528
Stuff'd,Junction 8 Shopping Centre,#B1-19A,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",9 Bishan Place #B1-19A Singapore 579837,579837,1.3503,103.8486,https://www.halaltag.com/place/528
Stuff'd,Lot One,,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",21 Choa Chu Kang Avenue 4  Singapore 689812,689812,1.385,103.745,https://www.halaltag.com/place/528
Stuff'd,NEX Mall,#B2-47A,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",23 Serangoon Central #B2-47A Singapore 556083,556083,1.3507,103.8719,https://www.halaltag.com/place/528
Stuff'd,Ngee Ann City,#B2-07-4-2,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",391 Orchard Road #B2-07-4-2 Singapore 238872,238872,1.3024,103.8347,https://www.halaltag.com/place/528
Stuff'd,Northpoint City,#B1-43,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",930 Yishun Ave 2 #B1-43 (North Wing) Singapore 769098,769098,1.4296,103.836,https://www.halaltag.com/place/528
Stuff'd,Novena Square 2,#B1-117,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",10 Sinaran Drive #B1-117 Singapore 307506,307506,1.3205,103.8441,https://www.halaltag.com/place/528
Stuff'd,Paya Lebar Square,#01-61,"Stuff'd, Stall, Cuisine, Mediterranean, Food, View Food, Recommend food, Kebab (Doner Kebab), Salad, Kebab (Doner Kebab), Wraps",60 Paya Lebar Road #01-61 Singapore 409051,409051,1.3188,103.8926,https://www.halaltag.com/place/528
